TransID,CustID,TransTotal,TransNumItems,TransDesc
1584,148,656.98,1,IEpglmxleguBeFiriqJHpEFWpSXYRcnPiwdqBMZ
1585,81,1547.2,10,vstrGkWXcGkbglbnhRhKSfLFQqwrhSmdTjRtn
1586,152,788.1,3,QWJWVNevblLYpxCJXpoFqMOvKRJOrIknnpyC
1587,184,947.81,6,kgHCUUpdBfsXraymDvRRZKXPGsAVhUztGiEAeoEykaS
1588,89,1174.35,5,tCZJSnzhFPKcvRMgcvOqBQwumRnBRptZalXi
1589,69,363.68,3,CadiGOyPlMbBflIydFbjhPyayAOaIbo
1590,68,1732.6,5,eSHKJbiIOioPZYCJTnmkVhrnvSjmggbCejJyni
1591,17,416.41,8,qHQNSojRQsEhSKzKpeUFcIUXULapqBQeSHjqDqseKPBLOcQA
1592,73,1780.27,15,KlhTZTqAqKpnnhYzrWgljotkbNvgPGjVRX
1593,24,1101.31,8,OTFWPaIfbDLrFXwNBcySDNI
1594,177,255.32,6,ytCcoAirxQbahEJbIVcHbfbBHHvKEypjwU
1595,49,817.17,10,gBtmIiCcXDzyAFnCZGrjFsgWcEyRITx
1596,113,365.08,13,INibliiXbMtExVhkJlTgpFpBpD
1597,42,1319.5,6,lgDKDpaXMtgNAUUtWzoGyzxgQTghnLSgsRsugpmgdRNez
1598,162,408.92,8,WNcDsIAITEieDmKRTbUvgnHGRtEkyVusRUkXIlQxU
1599,124,218.13,4,IdprDTUFVtYhIArHjRhH
1600,90,641.73,9,AgsaSenxwIksSMRGbIsJrJ
1601,43,56.54,1,LVfgYXTgjEXGqOIxhecFpWHDBgibOaKHxf
1602,198,46.11,9,ObSlmuslcGMwLkNLTSsdYbgmVgZsDhCzmsYR
1603,140,277.69,10,xzNWKnhsMFvfnpjfUfvNhTgqqCJHNzflcl
1604,108,441.75,3,jtCLoDNbAsOwSzcnZMeaNZtLMdnOMOrmHwBDAKxouo
1605,87,1526.36,6,FEJZkfLXGWDCOQXbLnsOFdIKqPuuYmADzQdiNcflIN
1606,157,1417.4,11,QDGxLpijttQUutHdSphCWntXLfqBaRHYldvdnG
1607,97,1854.89,14,TWcdTpPLInohdWhEKfWGcKhYljlbVVnvxNOE
1608,54,683.76,6,YeYAKMTeSXRAHuEXHRufXDzVBLuFaUKzzEqgCJpMZHmMd
1609,73,977.74,7,fTsguTkPAxlsGokbTyBAnSkycRw
1610,164,1368.34,3,tuBHpbLXHTfcXVyMwrOHTGBRPymYdEtaEsZHA
1611,67,1606.71,15,LuBYjShFdgdCpfIprPdQXlbKthqcZOnbDjxpjatz
1612,44,1724.21,9,BbYsCqQFPByhnduzUwbGluQfOcHePdzCSLXJospAIg
1613,107,777.16,3,DXDlLJNTTvLYYQLjysRYVYF
1614,167,1187.43,12,JIsWrARHsJibnWyUiWBTMKynCHXpQyWncGbxxsWjMM
1615,179,1658.47,12,lOsZzokZguDYNHYypHgkABhRIv
1616,53,1526.6,10,QGfcXipASHkJdtAdnbyIIfJQfZlczuKvff
1617,78,1325.79,10,iglVoQcuVOafItIabWlnSzyczNXxuG
1618,124,1758.18,14,rqfMUunWfdBkYewYFxib
1619,124,1322.51,5,bXdOWBqglPwzMyUTtbljvlblWrhiKRfnOGSMhqXjW
1620,132,1667.66,4,zxNwhHBMtixkrOjnmPOfoGUTHzXSyGQuukHYrOGPEVvaublYRh
1621,189,1924.1,5,neuwgMYAlcGgTKiscGPMWNwsgJCMMoJVmPVlp
1622,7,1824.46,12,lgtWBKKbVIhsoneIxAnMWuSNdx
1623,48,1328.33,14,MshaVeRAsyQKpNwPLUjljibkfXQTHewwaWrByMJbCfNzYs
1624,198,1585.81,10,hrLfJCtrSbplnYMFknFWFm
1625,185,1696.53,6,WCotBEdWUMXvufxfXjxCTRQks
1626,114,1461.84,10,qfRnVoebiMWBijceLHPSBNYZoloZOsORzGvBaPQUe
1627,150,873.52,1,okPwlpoZnXGLGTzSKNtouQraFEs
1628,168,1108.46,13,QWYhMbYPYSUDfqTZYOJKRz
1629,170,1679.07,4,BpLzukMDrewPCMMJDLSmqf
1630,29,453.72,9,PfdJTDrIOKyAkGMBFqlERCyZauZpIWQEhox
1631,91,1854.59,2,vQzpGJvZUwHmGQdcuCwDzoMTPXVX
1632,35,1043.8,14,yMoqgSABpcUubDgfHfXKeYA
1633,149,1497.57,3,tMmkZYWhtnkXCejhQpHYKWn
1634,36,1707.01,12,MWaQBzYGPtbxVTmqtjDPauNfuzhIhd
1635,100,1400.75,13,gLtVzJdMxFdfXxAUajcrmAuhX
1636,183,1724.63,12,wjhygciBdzyiVlPWxpnjRZGnLsRQmqRbSmHmLV
1637,13,309.41,14,FWxWiBNtkKjbcWPhuyjhGdJjfZlSJjvOgRYPCRuQHVRWtDH
1638,168,1787.45,10,RPrmWccMheZHANckyUOlsVaJVEisOiAzindWvqaObE
1639,43,1354.94,11,ensVHFaKcXJxDOcZYbPAAvgfIsQvWhYdAyN
1640,72,768.6,15,uUacAuAZNjhpuremmMLlpUzZdVfoaChfXyLLrks
1641,64,972.73,4,CWsJNejlStuaHHxCGxwLcdxggxAMoTO
1642,195,24.0,2,qUpwJDhSrcfvCnEPqMzEsUHzXbR
1643,47,688.02,9,MjaXwPdVynrigBuYrWXIfCJQpDgoOaxxTlY
1644,130,1578.81,3,GmXPtSLEFPELvXlHpIaQlpSHGAvO
1645,126,948.37,1,fKbpFQbOBRDTqtrZDkXdcgwCQJrGcOzUCqqCaBPctyoUGH
1646,57,186.71,5,gTlvnGfMAXEDndnqkugpEHje
1647,198,1355.16,15,NQkGkSRhPrwTSjUzxxtxoeVYWRbYenpRScIPZQFIjzjLAR
1648,98,748.97,12,OwHvuckrdxeHyvrdlnASlAuREootrLtlArGDiTfedeolWt
1649,79,1933.71,5,NVsUkrXQxpRJPEAcxYHyFqmdHLjLwLvCwDCVw
1650,163,470.88,2,zpECUyAYVxFTOtJsHqSqscJj
1651,7,483.65,7,toXiqaEZpZrwoYsBrBFKgltmFgXpFKRLdlLsOBYbMpgXV
1652,45,1301.04,1,ebCXXgPWGfdgjgnPjeUrRoXb
1653,27,1820.59,7,DMYJPEIeeUYcwweXKJPrnYsRCuy
1654,39,639.94,13,QgbfjlgvvqLVrxAglImNPaJBTPQBtRjbgpQCoVJxLHskCYf
1655,67,1427.92,2,lYToswPPMZyhHVUeGhxIIYEYEUqstAMCNLMTPivKEFC
1656,130,589.33,3,PiGbTFPzUDKUCLDsXKOn
1657,1,1599.05,8,MNxLxPHmJmWebzkKoBmJfMbSRuzafASOIfUmcxdeXcvGYuq
1658,104,1387.7,3,jsKWjFfnTSfRHVLjselgofnUdsuKhtuHUiqKspTfa
1659,192,1599.71,15,qXaKYiAtdHmEZOFtlcrLDvcUaKswnbj
1660,125,1291.98,6,JVVrLBBHRQMsxwWXkIrMCjzas
1661,162,585.19,15,rcSEAVDDVntNDOcoUBEmYUOrHaReBuHQXmcZ
1662,75,973.13,8,qpqGDXWuwQMsvxeEhTmWOakYzUOtTrcxFCutsJykfzI
1663,1,1575.42,15,KIoJWWladKmYVytxIGbHvExX
1664,46,1788.26,1,eGYkDHvJuJggouurKhYKfiw
1665,115,1214.22,8,qZXOgGUIMGPAHLoOCMHU
1666,36,69.15,12,ONKjwGYxgzvjkxJQUlmZIhUihbdDvSWuEQq
1667,4,567.14,2,eONDqMFZIHGOLgRNmKfsQbqQHk
1668,61,1033.96,8,sMOMVImADYfFtRVcejYbREwt
1669,164,1591.51,11,RaCvqVoxvFAUzYSQcEyvaOxAElhNU
1670,33,1320.75,8,lNsVxfQSKTmaIlYZMzAglHs
1671,184,1402.99,9,AiSLuIQaJLIDNUqhZskPoiMXubIHnRrwzRwTUrrKaR
1672,120,1648.98,2,tQdghAynpeNrdTvaSrOVvVaevuTxmxmuCjJ
1673,155,437.01,9,hHtTJMtbteTWtFtaffMgRWoYlaHdRi
1674,166,1259.66,4,eJuzCEiCaWHNFCqdSHjhovrzHNzgiVQCVjqljHfBILMsG
1675,120,404.14,8,kjClnJnGZWJQPklGCEuwuTIFzXNnxntwVByYaklIo
1676,144,1094.87,4,IMWDlPNqtLUFiVIDmGGTmjN
1677,29,1385.78,10,GCapBbxuWeIzdqyYKmcoxZcqTeDCsbMQxUVSo
1678,92,1337.26,6,IJtGGSPSmYrCaDgheRygClSpgKHKiKb
1679,141,1796.46,8,DMLNYgsqTAuaYReuKSKlJFDJbpzukviSVic
1680,200,727.27,6,DakZIsTUSuxWSVzjKpPmNwSAyZoPOwaoEAoJOmuCgBqQKBzFS
1681,88,1619.14,7,lCrPWdCgwLhvkWUWosFa
1682,42,1133.78,3,ZXnoDeuizZOuENKzNlvoSARTwYmEeQkmMTYIacTsl
1683,70,209.21,14,WgzJMGkjnRDNMlZkevdsl
1684,2,1864.25,12,KrGSXSlfpyzjlkKyOrwtIbWfEqdkGW
1685,190,1822.66,9,NQmWYUqiGIDzlxIrqVXkEepuHgopLSngRTDJHZchLKPJr
1686,165,597.07,1,ZbvUGuvIYnYdbxQhaKcmicYqxGsdOIXLUlZDPt
1687,147,1375.34,2,PYZIoGqzaekwydukISkxLOMfTZuqooxlOCy
1688,157,342.67,2,PaUlauwSTmNebtBsJkgjsGqTDlLdclLQAPWOpUDXJtiXdHTL
1689,57,19.74,10,qRASHCaVwRFbTAZeFHwvbaTPJlcugBA
1690,21,1705.22,14,DqCeLcfAnqgOrUrjppjLHsGyycJMBZFdOtEehvzSRHIhvAuU
1691,166,1506.26,7,zpESOuIrxRABBrfiLesHRjD
1692,62,858.31,6,cjBnhumoznXarSkipJMWczfZpYAsWXY
1693,172,1238.96,7,QpMFLSOyRqfUkVsaSlUVx
1694,34,132.35,1,dSaEkGURFJEjCVckzVZmNvBxtL
1695,195,424.03,14,qLHAvUFSbAhlqEryidMxXZgQokkrRuyap
1696,199,556.47,12,BoMdJEhULPGCYLftNrgNDPBggVnaXOKaiYUXdlRUPozpnj
1697,181,561.86,9,SCwsXepbLFgVBEdfykUQiQPMyFHEFKH
1698,195,1254.07,3,okEheGZQlDTHukNVTZNZKQkRIMbXzuSrNr
1699,141,474.51,14,RiVKkbBzjUPOHcYcVmXKVVfGXJeRDAxrjYqhCzLkymBMAAC
1700,172,870.1,9,jVobrNKVYYKsHCJtowivOisdhGvyMwLoufECEeXEtxEWmowfLA
1701,50,547.34,4,DwuesppCOvVIGBzkTKppBhJZCoyFCK
1702,19,1335.12,13,kmYWRStoLFfgtzHInsofEbmfCYWOOkfxxLpiI
1703,113,1142.17,6,PLsSgTwUEKyPrOtGKbvFFDEdRNsnxGgtXbGWnNG
1704,110,1898.93,3,vXUVJKivOrzifBNIrbbmPbDZofhElqTtzVLupvyQgcMLo
1705,55,699.79,14,eodRLKqTfrocCEawJiAnSyDEMdwgdqfDOOjFBWlu
1706,134,1556.34,10,sWVONFNGCwXkXZyijnJDtxPXpKNEnJRfxNsHVkUvIEVH
1707,44,298.93,2,YiduAUibSnHCCKIYYMzGVZngoaJJSbIYIEIWHVqvhiRIKdA
1708,153,564.05,11,EejpYjmdEVGLGvaFwAbrPf
1709,108,1180.07,5,rVsVWvFTkgcEBKlkvxnakbptvkjRJKctO
1710,92,1882.64,7,maSyofraJQSidwobjARTgQirLREoeYQkvoGAgTQ
1711,178,1362.29,5,KyXTdHrmXDSHgwFafJSJLGvNSYgzBsNMWR
1712,92,438.81,5,GOalfXLTXqYUmCITivJONQkDponzoxkwd
1713,84,1151.45,15,wSwXhxbbWsQboIGXLxpmmKejWcMiOa
1714,78,148.61,5,WHjwbesBHtWSWenDeOGISFYNeXWLoPyZlnMxdj
1715,47,222.96,12,SROCnxlVzRmUmmNWalUZIOlADqyvfhYcGmtENcWB
1716,87,610.13,15,jcgRuDKVTNxaxCLAMGOIbuiwInJrDchHSvytPnHr
1717,42,746.54,8,ypgxTTpybKyZvCYzMCDgYQOT
1718,119,346.01,4,FshFUQZZOilPLtsuyawDPvtQj
1719,192,1321.97,14,tNhzWYOlYDYjLtbOxDfQarZejuSBlizgG
1720,169,445.06,7,bqfwuVNJQBnklMMmeTivSoIiYsZBbjwkRvpLwoMkkevGNiIRo
1721,120,210.04,12,WhoOKNadMDpSndmzxsmFbErTwEoRRjCtcvRImTaJZHqXh
1722,187,246.85,15,nDOPrnFRNbUoncxGeOwmjmXAXmK
1723,115,1006.81,5,MVaKggfAvxrBqUmMMleNfWyIektAznrAZTldso
1724,81,691.74,4,nGRQEYfHKtGjMCaCKfFZPyzsMcZOHmtj
1725,93,524.32,13,RUZbZEHzpuooedeyUPBDZaBmccFEctcyivcMjWublREz
1726,77,374.9,13,tbaxCcUFnFKkPPckBwSAPrsUrOyeczaXdfwNFHrxa
1727,73,168.35,2,KRxsnkVFCbuImFadGSvYRpnpAIZuQvDM
1728,37,364.6,6,fkMEMJbtRbHJLiHHdGTCShYi
1729,26,944.73,15,ZCKfdYZLOlqKBOEFvPojyFJzxPZpTFojA
1730,43,286.51,2,eGmlftoryiackoHdTIilKZQDAWWUOeQkBtxLzLtkM
1731,143,1865.72,9,FcytelCMzppvEwyumeaUECVuS
1732,112,499.73,11,sjnPDuHbmqmmRSvAGeaucD
1733,153,211.99,14,xuhCRyebtHkQzkKdshIHznLJbunzCRLVb
1734,194,827.47,12,zPisRfWRPGRVtuZmeSjoiKcHHKLCEe
1735,107,494.15,11,OxEscuyVxQdugvlBjbKRSfZlYzmnKZpUQVutBMNLfDLzF
1736,106,245.33,1,aeETSAVCDKRQUzFpGkkdbcbVktRkO
1737,76,1654.59,1,FmCwpyojhJtFtABAeYKqdvMjDAqlWg
1738,4,643.85,15,ttlgnvMvagsvAANMqnqwPchXMxrKONudJpARyobbPSea
1739,90,836.4,5,gqosaXyolwcGhWbahBSNTv
1740,9,1825.76,12,JOyPlxxUYREJosExykVlOZEwupQhADxgiI
1741,41,739.25,4,bTmJevpXNsYulILpLWjmUcVhbVPoG
1742,60,1559.03,15,hIsvSowdTMlJbYNOtczowuXVBzXQJElmfYOvcedVEjeF
1743,163,512.47,10,rHBCYXRKxpXjRkYwPdQBflArhBECV
1744,171,309.58,7,jaeAUwNHnwuhsvqwpXYqCHAFwVDSjbrivezGWoXEikcEhKol
1745,109,1961.53,2,IQaEXBqGyTfGSdQmAJgrbOPfkVKfAz
1746,115,1970.23,13,PGCRvbbMkEJAephzYJVljdciRyRplnhuADxgYeD
1747,96,987.78,3,qYyxASOjmciSrsNKvtCtGJswcDlBwPrEdXMiKTx
1748,88,136.63,8,AXpDbYSqQoBLeFxmLSNSNhoqXbDkrDMlRdtiMkaAT
1749,190,99.66,5,yyGFhPpMfpLZNapfqXbrePvkpyHjdIZsWafymaW
1750,132,1900.54,14,wzTOkeMafMLtTznYrRCyalCeKAVfvhDyzRRBQz
1751,29,752.0,10,VWdMdEEskmjjVPwvgcePjbxHeEHJJsoKvTqbHEk
1752,100,1519.86,9,rTVhaRKLxNWDNsYyEePYOGcIPiLoCOotzZoMArroXT
1753,106,1482.64,12,jBuHYFHRubjaewDXLlFdidHP
1754,179,882.57,5,RQJPykkeonSoZsPhjqLQzQNLHZQGfOQqtVTRJz
1755,29,346.22,2,BkQzkiNqHqaQrAdOJxINlmoSiAMPqAgCBERYfTvCSXStK
1756,13,655.97,1,NZlOVWVRucUcLsSTMgDKElgNZztlzFoyJzQIAYNywYCpLRq
1757,149,1464.04,11,uMNIJfhAUDKpjSdOzPTZnPqFuCLWRwafbXIONRbGVq
1758,42,481.63,12,WAdnpTPVsbyOVRZkWLsjSYnt
1759,56,999.12,3,ahtarwxIAzwIVYZJStsItxqiotqchPKAp
1760,3,1994.88,5,lqgQOkVYUEPvxCBTOZDweaTdvvrzgkZEWjKbMASEFca
1761,49,109.69,2,gVCiwTKSTrbrfUdLKdfmRQ
1762,68,1974.31,8,GeRcmoEDezFizzVFUCjHbHvuxQfRAtagGWJxSKw
1763,188,1330.75,11,uibEKtfJddTrIIykKOQzhWzyLtyVxkeWJxCLZxBqVuUEr
1764,13,1422.15,14,qQxXZkoIyePvAwsgskLf
1765,41,1697.64,9,udYxIcdrfmnUFaTafIEtcVLsCFaGxrGEHJPPVYPw
1766,40,48.6,4,SqHabyYXgOvuRaKoLNhSSoGsDyNMTWz
1767,174,1963.48,15,vgbiKsifgtxncwDJNMkzIWnjAgXEUqzFbhanvwKebS
1768,37,481.25,14,tTKiNvaAWqmASfvgXBlR
1769,146,805.91,6,LQiqtEeXrNnTYzIVsPorPtvka
1770,81,350.74,9,tTXCQzSAswEmCXDpdiIHmHzAgiF
1771,159,1292.28,1,KsdIRrZvoWSUJAPAALwjLOGQgBVnBrPPDEWmwulQ
1772,35,888.3,12,uFgCDToeWzOZYkUKexIxkpbeBQwkejLTZrU
1773,167,485.24,15,lWoAhqneqjWjlCMEfaohVxh
1774,77,237.94,13,amaZEMhbmBwzVtrgEdBfcSJAxHyXaXweOMpRzVAHzoszRlDiY
1775,175,84.09,10,CPszzvpwYkRLReOoLpzj
1776,11,440.82,12,JudilEpEALoiOSiMSdJRssktgbfAWkkjmRMLBXubald
1777,81,613.88,3,brAhZBawrNgapWyROCbHCQwW
1778,9,1977.06,8,phAhqaRYMHCQOxuFSfccHoTzhkFcTNhNXc
1779,39,406.53,14,OMjlbElbnQmNKxeiBLIUWIChbnxRHFxGcu
1780,36,414.96,9,vjfCmAMAIIhMkmqTNUsMIH
1781,95,1058.25,5,VSohJvjaaLNpCBbuRbUcwoEmPdr
1782,167,1735.55,1,CwgCfbhCwYIdFcyQSVkJjboJjHFmYdrSyFkBdGGYniyjk
1783,10,1508.36,11,RSIAPCQIYQPmSBbyLInuBmIQHbfYghjgzbyvTO
1784,31,516.04,6,FWGeWZQmXWCoVbZkhXxDMqmKLQgJjiVSbfJFPRIFlig
1785,139,463.19,14,OXKReoagMsUDobaoARYXGviWquWvsiwE
1786,172,300.99,2,NpmggCQikEPMjPcHDcpFdsrlVtPGIBZWZzXYcOXXui
1787,179,267.96,11,rtJJFcRmlkOymRswnhcKnrAZOLhUtjGXpXlCRkBY
1788,141,1046.4,9,CljlpyqvzhndPkvloXQapqhDyNqzpenqjKyIhNMkGAEjagRiN
1789,170,88.75,1,AXwYLNansAqTlmUIuySFLJsEtRIQBLNSkd
1790,68,1405.5,12,LQNQsgcDrcdUfoWitrjfbggvaUrPS
1791,132,1748.49,6,ntlXONRRyfdqAOZMfdqyAHhXDIBOhwKTWPDKzgyV
1792,16,574.59,10,rqWheILdAaGWFAixwqhisB
1793,53,500.52,3,nubQBXPaUZNHNoWXJYhDdmMJGnpDbJIRXCvhXKeReRLSHiFU
1794,114,620.9,6,MuWcYNCBRAshwkfRNKedbERWOzZxgBGdJqQbsNqwShlpIxZjvF
1795,39,1550.26,6,bavFcyjDHUWnredzakSXbWMCaGuKnGcjfxkfDXqeq
1796,31,512.55,3,NlUhWAtloLLVZUPhiHepJavihcLWkRZDp
1797,176,244.3,11,YIumRebjKfqmqXpeVsBKGTZmQneIC
1798,147,857.4,5,jvVSsrvPmoKcRdKhvfvvuNtmLIOytnAqJcact
1799,60,1664.9,1,EvMjpbNjVFbKvZJPHyTICcZmApeXNuumxJq
1800,91,149.22,15,RMZkqECesTZCGGwSTEhlNNTzytMGJXTUYPLU
1801,29,1529.63,1,cPmpyeFbsaulNlMCCIBfuGkHU
1802,61,937.65,9,hsINmpeSKgAQQOYYInoACRESCWAAtxa
1803,187,1622.94,12,kmnnUWNAjKyJFLFYavAFRcfxOtCfyEGBvKylaNZqJOXnZtdpG
1804,149,428.8,15,yWOWMeNTmWRToSGPsuEoXZtDuHcHiSnjeKeQFtviEppe
1805,188,1645.59,4,pUUMBCcqSKofzSJoPfWdqBHqJZ
1806,115,540.67,2,QhFXLZDUDqzqbXCEXKrIbcOOdJwwbUfiKgEpHuXF
1807,20,1530.15,11,ZZVpoWGxEAQZtPIuxMugXtATKMptfV
1808,113,1257.94,10,qLxaAlCWGDFJQqYyGEtwOXrulkk
1809,53,1487.19,13,gjkbrxLUOxYaHuMgLqeVuWHoo
1810,114,1782.47,10,SqZSvpdIbJqWWkbDZuqvNyYXrFbrkVroABOBggGPabthcA
1811,198,1827.52,7,SSAusmCplfYDRKgNIxya
1812,19,739.99,6,THTFCqdcHqGypxabAyiQvxB
1813,18,87.78,10,yRCZcwjVzTxNyDidLWbbIwrnpB
1814,159,762.52,13,JYoZjWUAaCyUMeovqldSqkogdGPRG
1815,49,896.1,15,LqCoZtePPbeRhLysJgXwAKxNaZAuCluPClOIXsZzYp
1816,20,1285.72,15,jTEyPWkjxBRArpkvzokfqmCKYDmhu
1817,114,1842.75,4,HQOPhgyHDoLqUWGhXYeCRxJ
1818,18,242.73,8,vhjFnbIkDIzgytSipyZkxNeNIcVMzhSYSJIteqi
1819,27,660.48,13,gXtjEgCBaqpqZsOmGaOBykUugtxXeineHkjUfRtBFLg
1820,82,554.4,2,SAxfqMavKCZjBwQjgFgtpMKJHCiIDpYle
1821,76,1480.9,10,hjZhQunNNeNBOqwYueASAodCjaKQuRxtDsMbrJTjVI
1822,128,1409.18,9,ivZCHEZcjSRbbNUCNNSmDKooIWJK
1823,145,297.09,14,SahjiJXNqlQsFMZasLYtYrGRSlPZhpSqwNHVFadCEwyksT
1824,157,690.86,4,cGnAuWNgHEiJaEQCSWisRCEBbHo
1825,81,353.13,14,dgrFjZDLgDWxjUWeIAIKeIMtr
1826,151,224.54,10,AandqERSLgnUwKmUJxgPsTgOUFgmDXJLAdKzVNCTvVqms
1827,110,147.73,13,gvOpMgNLzCVyFtwEGOEq
1828,120,1934.26,4,ovBxmromWtQjWjThqoxMLRXEfoBKqOWkVcT
1829,110,273.58,13,ApBUzHRDqGrBNZWMcnOrTLOmzyNJCSkxgGQdwlaeLOM
1830,196,671.04,11,GitDZLRQlNzgKPCzlzIJrBZJ
1831,166,290.51,15,oAfOzqXZnHjPRjPMhhesbYJ
1832,154,916.34,6,TqcnSIoMcEqzluGHmAsbcPJGluCmedwkuwqZViKoyGndp
1833,18,732.27,6,GGdofOPPwfJbdskZXFefRIGBeqkbPWUSlAnYevLfYUhjFnTGFJ
1834,3,944.18,15,conWZyGKdzoymxPVQvUGL
1835,127,238.36,5,mLzqmLOtgIBDwtlWtRSiW
1836,196,951.82,3,SRWxaIMEHvDpAwaEpVQtYbNhDgmwaXpjTOZSTjuQuBDuUV
1837,174,1078.45,5,hqyUdREOyUgamweYQFTtmnEZYpwfjVFE
1838,18,1152.16,12,jaLSymadqZIJmMWeNCcrWScvlNiQWxXpNsIhUSIkrPMzAUbHF
1839,128,618.25,3,GDafnUglzaKzMEZudpPDyVsYzWdtKOeNSNo
1840,148,384.87,3,qXnpRnpZHirBYvmvcpLzAACeSusspiJPcYfMKlDkq
1841,38,647.09,7,BzVHdghgZTiuLdzyTzamtlNADndZt
1842,188,814.11,12,eEmMgpDiissSmFmxKXxRvrFhuDossoJQHjYYYqHzYFyWRCA
1843,42,73.62,10,WSlYktPCTMoeFStGGicWjvmhubYjHwNVvnWQHFnq
1844,180,296.13,3,ENymrSDXxjRgYpdvhDlPyoBYUaXaHKCD
1845,174,1566.37,1,FXkzWzxuSizjCfhXSOXYECiyJzsfdiZxthPqHsPsH
1846,6,83.76,2,dGNpTOpcRrWLTRVHnqJRQUpacdWoiiNHAYdTiuZWfH
1847,180,440.46,13,momULpxsHnoRHhfGCNRqx
1848,173,1302.41,1,WzeEHLumPRmTWBShpocTTlxXtSEZNFmTDgTnYrRC
1849,120,427.13,9,XQxcTOtbPEnLScPeWgMFfcrSyXfFhMpcSt
1850,181,1423.71,13,WsVvqzXWbsmKWppWOoRxtnALmZbedcAWKJej
1851,14,521.52,10,IiClaldYjbSipAoEJgoYeLED
1852,101,1481.63,9,mDTLWdNfbryGiGhdPFJPLIYsNTfxRHqcOCcaVmbBYTKbQ
1853,82,75.02,7,FbPXxsRROGtlvyZjggAzgV
1854,155,1735.34,9,yROXnNHucKynuyYBshPsjl
1855,30,222.75,8,KUWmgfTqZItnVPFtmjRAcsYsFqjrnoVJncHjOTWfnKUXwahY
1856,83,1936.82,12,EOkAASiUeTJWBpqxjaXSUDLdFjwQyc
1857,72,652.16,14,MmQtnweYRljnzJHnaZYg
1858,68,1943.65,1,gcIOnyKpqWNOgaEFtfrENIzxlfATsaiTOSoKnAM
1859,153,1905.31,6,DywGQVxaYuBSHNuHcgFDlliJngVNSeuTnLaUffeeo
1860,40,149.33,5,sDIMgjgNOjxVIvZugqCvQNHRnBBckAAgmwPUCAVOGlXQVW
1861,170,1421.02,12,dYQqYfbMqJwiwejGVcCiJpdCgiGCkcCtdUSXKNItadxWfBnE
1862,84,1370.58,5,IZPqZAlmJhTIaXZrtMqJmllpADDjaa
1863,181,1775.29,12,gTJuwLURHmBFNccccDWmPfSaJlWBkQkpmImuOvbWFC
1864,152,114.07,5,GFxLQGMyJwbFndKOYTetUGIiFGFtsQuHWTVgC
1865,71,1923.08,4,EJKduBQCbzODBRhrdOPalPQmhCymDnLURdpMwhfldsfF
1866,122,1706.4,3,mJdVkbuWHWZiqvAFSDoGDVmKFWlplJry
1867,132,749.06,8,PbDMCIIysTCHcWJTzTjzvvsUVLmDzfjFTMCELccRj
1868,12,67.55,9,rTbboSYififwctqDYIWHglSmljBIrTBaWYfuYkkxvPrkWbnzC
1869,175,585.44,5,AFbZVRFBokMdFFCqiKwdlXlvXyXLTvsVBTNzAuVEqWiAEc
1870,95,529.69,9,WjYfEgxyNpCezBawXKXzPuzHZIguRknlIYt
1871,152,456.24,6,SIDBjTPRfxjddnNzvMsSdJCnalxwezJQROTetNCWtXciZGGl
1872,189,1037.62,6,zluUAKBFBRPBGblYGyyWWcTKQQkbtDMHgqOmdXqBcrgFtaYRLW
1873,114,1715.91,1,zfpURbjFjeNgWZKkVXCReVXqLDgJbCtyQNzfD
1874,33,346.29,2,iTuEBJzXvkELckrgUCfsyARmtbXKEEmYxvFqvfgKKkOowPHTK
1875,123,99.5,14,QbEzarZBToHGIfSqmEbKw
1876,182,782.49,10,KQmxRufFcUdVsmRsAXExkfLokD
1877,181,1435.79,15,TDPHpyJRkdxTGMnqUihgU
1878,138,363.34,3,JPvjZESaIXvlUhrjnRFKKVJtlsSLy
1879,145,403.6,11,JuUPQkbCyWGhPJymAXdwYKDlDEALzOzsFbwDbEF
1880,48,503.99,7,MeBSBxiqWaDSaaXgmbNTXFLuKKCoTGeLSuom
1881,50,1381.22,15,cSCJqYjRIUVsYpCOTPVmIJdrQPgJzKvXkaFjMDzbpnEbgNW
1882,79,449.97,4,kfKAOspEtGgOeJVLBelfZbbGsyEfMHznw
1883,100,1300.47,5,rNcmoElfcIZxBFzZpuLcLBSEafUbHzUIWkxkqqdDcSwRKbNTjv
1884,81,1657.19,13,bdJdlwSRlCgcFdSNbXjndsRJyxkMR
1885,143,757.97,12,sGPRMAuVTWPRMANLhzMZ
1886,161,80.93,10,GabCOTFBQTyILLHHkZqUYflyWJeFmDa
1887,32,1464.38,11,WsxqzxvdxowIZEbviitnsyZHxyDiKsWq
1888,151,1613.76,1,XaoAFJxecrZfdmQSNtccgrpOlETVxqoWKcvtYtpIkO
1889,31,1705.34,10,vTuTyDjVmYkoBXTUobWaOtuMzbcAmNjjsAeAVkC
1890,81,1706.72,15,CavIHIhEUSHZXKvkXUxTZHPYsJi
1891,65,1820.35,1,cpIoQZPVksULzQAFbclgZygwmtxziJYQoThoqrZXBVTxA
1892,139,220.15,7,JeGHapxcjslYFdHkmFkwlSCekD
1893,119,1708.49,13,fNHrbFlmKTfHQuMEqEsCIHbPHIqdpoJh
1894,178,1796.68,4,UVOVpRIhZwQrBxAAHyqSrieReAKawZJpiSF
1895,84,730.87,7,SpHADcYdCiOuVKbJgTwHSOaXoUN
1896,5,991.53,13,HWeYDrNCnEQPIGOJuFhxSevkJpWoGEvRwswhCfYAfu
